# x l P_ref P_forward P_backward_exp abs_err_forward rel_err_forward abs_err_backward rel_err_backward
0.90000000000000002 42 1.65046712097950965e-01 1.65046712097950937e-01 1.55282800242941638e-01 2.77555756156289135e-17 1.68168000821226260e-16 9.76391185500932735e-03 5.91584753849243444e-02
0.90000000000000002 43 1.83161468807350153e-01 1.83161468807350097e-01 1.59877217658515536e-01 5.55111512312578270e-17 3.03072210507574809e-16 2.32842511488346171e-02 1.27124177920439535e-01
0.90000000000000002 44 1.64648508804627836e-01 1.64648508804627752e-01 1.32755130277619898e-01 8.32667268468867405e-17 5.05724148074071933e-16 3.18933785270079373e-02 1.93705845006180211e-01
0.90000000000000002 45 1.13983131727272979e-01 1.13983131727272910e-01 7.99797412947260283e-02 6.93889390390722838e-17 6.08764981164923073e-16 3.40033904325469510e-02 2.98319496203234169e-01
0.90000000000000002 46 4.18703389620740038e-02 4.18703389620739691e-02 1.25295641205470966e-02 3.46944695195361419e-17 8.28616877235272985e-16 2.93407748415269072e-02 7.00753219793698645e-01
0.90000000000000002 47 -3.69931210282758022e-02 -3.69931210282758022e-02 -5.59647570780341455e-02 0.00000000000000000e+00 0.00000000000000000e+00 1.89716360497583433e-02 5.12842266951666903e-01
0.90000000000000002 48 -1.06892037065313736e-01 -1.06892037065313694e-01 -1.11955755079950689e-01 4.16333634234433703e-17 3.89489849445046433e-16 5.06371801463695315e-03 4.73722660140052654e-02
0.90000000000000002 49 -1.54204184213156154e-01 -1.54204184213156070e-01 -1.44641409770082802e-01 8.32667268468867405e-17 5.39977091229815792e-16 9.56277444307335189e-03 6.20137157228804331e-02
0.90000000000000002 50 -1.70037659943836794e-01 -1.70037659943836711e-01 -1.48034352231935895e-01 8.32667268468867405e-17 4.89695793710579356e-16 2.20033077119008991e-02 1.29402555405482289e-01

0.98999999999999999 0 1.00000000000000000e+00 1.00000000000000000e+00 1.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00
0.98999999999999999 1 9.89999999999999991e-01 9.89999999999999991e-01 8.74291065219817587e-01 0.00000000000000000e+00 0.00000000000000000e+00 1.15708934780182404e-01 1.16877711899174147e-01
0.98999999999999999 2 9.70149999999999957e-01 9.70149999999999846e-01 7.98322231851429143e-01 1.11022302462515654e-16 1.14438285278065931e-16 1.71827768148570814e-01 1.77114640157265191e-01
0.98999999999999999 3 9.40747499999999959e-01 9.40747499999999737e-01 7.34370972408313061e-01 2.22044604925031308e-16 2.36029970767959855e-16 2.06376527591686898e-01 2.19375047599581097e-01
0.98999999999999999 4 9.02232543749999949e-01 9.02232543749999505e-01 6.73556035808830500e-01 4.44089209850062616e-16 4.92211473556772462e-16 2.28676507941169449e-01 2.53456284109092767e-01
0.98999999999999999 5 8.55180392962499925e-01 8.55180392962499480e-01 6.12780077884685581e-01 4.44089209850062616e-16 5.19293021103602554e-16 2.42400315077814343e-01 2.83449336622529080e-01
0.98999999999999999 6 8.00291960101937372e-01 8.00291960101937039e-01 5.50899144853345679e-01 3.33066907387546962e-16 4.16181748652232495e-16 2.49392815248591693e-01 3.11627290641312005e-01
0.98999999999999999 7 7.38382166962419206e-01 7.38382166962418873e-01 4.87627360993492132e-01 3.33066907387546962e-16 4.51076586475169842e-16 2.50754805968927075e-01 3.39600300750071527e-01
0.98999999999999999 8 6.70366432334795426e-01 6.70366432334795204e-01 4.23121537097492340e-01 2.22044604925031308e-16 3.31228704503714536e-16 2.47244895237303086e-01 3.68820518617232418e-01
0.98999999999999999 9 5.97245524499472547e-01 5.97245524499472324e-01 3.57790731266984352e-01 2.22044604925031308e-16 3.71781111480270959e-16 2.39454793232488194e-01 4.00931917293420703e-01
0.98999999999999999 10 5.20089042482192010e-01 5.20089042482191677e-01 2.92194982125454361e-01 3.33066907387546962e-16 6.40403623575575115e-16 2.27894060356737649e-01 4.38182775912916489e-01
0.98999999999999999 11 4.40017813473640551e-01 4.40017813473640163e-01 2.26984215065304723e-01 3.88578058618804789e-16 8.83096199108954280e-16 2.13033598408335828e-01 4.84147668310473289e-01
0.98999999999999999 12 3.58185512124223615e-01 3.58185512124223226e-01 1.62857147804749247e-01 3.88578058618804789e-16 1.08485141209184535e-15 1.95328364319474368e-01 5.45327372849552461e-01
0.98999999999999999 13 2.75759820260834454e-01 2.75759820260834010e-01 1.00531063644914417e-01 4.44089209850062616e-16 1.61042029049050562e-15 1.75228756615920023e-01 6.35439769471039861e-01
0.98999999999999999 14 1.93903452711228441e-01 1.93903452711227969e-01 4.07180292690587226e-02 4.71844785465691530e-16 2.43340063762757453e-15 1.53185423442169732e-01 7.90008745591043171e-01
0.98999999999999999 15 1.13755376245845696e-01 1.13755376245845266e-01 -1.58946847142750584e-02 4.30211422042248159e-16 3.78189968896489245e-15 1.29650060960120744e-01 1.13972688798394728e+00
0.98999999999999999 16 3.64125441447861325e-02 3.64125441447857301e-02 -6.86611445573114126e-02 4.02455846426619246e-16 1.10526703332331256e-14 1.05073688702097545e-01 2.88564535024787361e+00
0.98999999999999999 17 -3.70875413366687223e-02 -3.70875413366690831e-02 -1.16990861015233094e-01 3.60822483003175876e-16 9.72894050127901153e-15 7.99033196785643718e-02 2.15445178620032651e+00
0.98999999999999999 18 -1.05783142098718627e-01 -1.05783142098718946e-01 -1.60360770927974045e-01 3.19189119579732505e-16 3.01739117639235734e-15 5.45776288292554174e-02 5.15938813561830578e-01
0.98999999999999999 19 -1.68803197421896145e-01 -1.68803197421896423e-01 -1.98325238990394420e-01 2.77555756156289135e-16 1.64425650932774482e-15 2.95220415684982751e-02 1.74890298403013844e-01
0.98999999999999999 20 -2.25380587629187779e-01 -2.25380587629188056e-01 -2.30524141489381107e-01 2.77555756156289135e-16 1.23149805879885115e-15 5.14355386019332839e-03 2.28216365672800105e-02
0.98999999999999999 21 -2.74863528734800466e-01 -2.74863528734800688e-01 -2.56689053487908991e-01 2.22044604925031308e-16 8.07835822915847820e-16 1.81744752468914750e-02 6.61218144529714946e-02
0.98999999999999999 22 -3.16724912637614153e-01 -3.16724912637614375e-01 -2.76647547077422007e-01 2.22044604925031308e-16 7.01064539179736581e-16 4.00773655601921464e-02 1.26536827262613533e-01
0.98999999999999999 23 -3.50569444601743496e-01 -3.50569444601743663e-01 -2.90325610676745727e-01 1.66533453693773481e-16 4.75036989840800448e-16 6.02438339249977695e-02 1.71845649564343561e-01
0.98999999999999999 24 -3.76138469443916656e-01 -3.76138469443916768e-01 -2.97748211750344716e-01 1.11022302462515654e-16 2.95163381258638846e-16 7.83902576935719408e-02 2.08407977544716821e-01
0.98999999999999999 25 -3.93312419291302118e-01 -3.93312419291302173e-01 -2.99038043830692934e-01 5.55111512312578270e-17 1.41137549969262882e-16 9.42743754606091833e-02 2.39693360383786913e-01
0.98999999999999999 26 -4.02110858227689494e-01 -4.02110858227689605e-01 -2.94412520740502670e-01 1.11022302462515654e-16 2.76098742898533880e-16 1.07698337487186824e-01 2.67832452875978289e-01
0.98999999999999999 27 -4.02690141838259741e-01 -4.02690141838259907e-01 -2.84179104579857733e-01 1.66533453693773481e-16 4.13552348049934517e-16 1.18511037258402008e-01 2.94298332503013960e-01
0.98999999999999999 28 -3.95338751819486633e-01 -3.95338751819486856e-01 -2.68729078013560052e-01 2.22044604925031308e-16 5.61656563904005633e-16 1.26609673805926581e-01 3.20256168218331139e-01
0.98999999999999999 29 -3.80470406679391637e-01 -3.80470406679391915e-01 -2.48529894623075065e-01 2.77555756156289135e-16 7.29506819147106837e-16 1.31940512056316572e-01 3.46782587397126973e-01
0.98999999999999999 30 -3.58615088379271807e-01 -3.58615088379272084e-01 -2.24116262751352380e-01 2.77555756156289135e-16 7.73965639345173887e-16 1.34498825627919427e-01 3.75050660126361679e-01
0.98999999999999999 31 -3.30408160865886258e-01 -3.30408160865886591e-01 -1.96080137705223229e-01 3.33066907387546962e-16 1.00804685488001589e-15 1.34328023160663029e-01 4.06551771628870906e-01
0.98999999999999999 32 -2.96577789170246908e-01 -2.96577789170247241e-01 -1.65059813855713972e-01 3.33066907387546962e-16 1.12303388706007901e-15 1.31517975314532937e-01 4.43451870359167832e-01
0.98999999999999999 33 -2.57930896527182596e-01 -2.57930896527182929e-01 -1.31728321668122705e-01 3.33066907387546962e-16 1.29130287170713580e-15 1.26202574859059891e-01 4.89288319306716957e-01
0.98999999999999999 34 -2.15337921294996348e-01 -2.15337921294996570e-01 -9.67813446767063629e-02 2.22044604925031308e-16 1.03114492602929578e-15 1.18556576618289986e-01 5.50560606814238795e-01
0.98999999999999999 35 -1.69716654906771180e-01 -1.69716654906771319e-01 -6.09248776614182627e-02 1.38777878078144568e-16 8.17703354773154608e-16 1.08791777245352911e-01 6.41020041934684870e-01
0.98999999999999999 36 -1.22015456335335393e-01 -1.22015456335335476e-01 -2.48628496426768729e-02 8.32667268468867405e-17 6.82427696848869523e-16 9.71526066926585163e-02 7.96231966101522026e-01
0.98999999999999999 37 -7.31961473705655674e-02 -7.31961473705655952e-02 1.07150662739135139e-02 2.77555756156289135e-17 3.79194487861669735e-16 8.39112136444790796e-02 1.14638839144998994e+00
0.98999999999999999 38 -2.42168962593969465e-02 -2.42168962593969361e-02 4.51452396741348003e-02 1.04083408558608426e-17 4.29796648768401378e-16 6.93621359335317433e-02 2.86420419819971661e+00
0.98999999999999999 39 2.39846050827605753e-02 2.39846050827606135e-02 7.78012590243739172e-02 3.81639164714897561e-17 1.59118385897130531e-15 5.38166539416133419e-02 2.24379987729275410e+00
0.98999999999999999 40 7.05073729409796401e-02 7.05073729409797095e-02 1.08104303025125664e-01 6.93889390390722838e-17 9.84137348262236788e-16 3.75969300841460241e-02 5.33234022427947929e-01
0.98999999999999999 41 1.14502488605530098e-01 1.14502488605530209e-01 1.35532529234387078e-01 1.11022302462515654e-16 9.69606021795701353e-16 2.10300406288569802e-02 1.83664485243697106e-01
0.98999999999999999 42 1.55187314241339108e-01 1.55187314241339275e-01 1.59629321503796051e-01 1.66533453693773481e-16 1.07311254471992118e-15 4.44200726245694288e-03 2.86235204479985267e-02
0.98999999999999999 43 1.91858324929684243e-01 1.91858324929684521e-01 1.80010259923260002e-01 2.77555756156289135e-16 1.44667038168926401e-15 1.18480650064242410e-02 6.17542398056823288e-02
0.98999999999999999 44 2.23902341223093659e-01 2.23902341223094048e-01 1.96368701421071656e-01 3.88578058618804789e-16 1.73548010483566226e-15 2.75336398020220030e-02 1.22971647601432657e-01
0.98999999999999999 45 2.50805977516903922e-01 2.50805977516904366e-01 2.08479885457492964e-01 4.44089209850062616e-16 1.77064842810666951e-15 4.23260920594109580e-02 1.68760300206793307e-01
0.98999999999999999 46 2.72163155640405663e-01 2.72163155640406107e-01 2.16203506889506875e-01 4.44089209850062616e-16 1.63170216337737314e-15 5.59596487508987883e-02 2.05610669891097303e-01
0.98999999999999999 47 2.87680569660309915e-01 2.87680569660310359e-01 2.19484726558983406e-01 4.44089209850062616e-16 1.54368857922673853e-15 6.81958431013265087e-02 2.37054046374600202e-01
0.98999999999999999 48 2.97181026280272542e-01 2.97181026280272931e-01 2.18353618938865984e-01 3.88578058618804789e-16 1.30754666097806439e-15 7.88274073414065579e-02 2.65250471499025420e-01
0.98999999999999999 49 3.00604624693871392e-01 3.00604624693871669e-01 2.12923084732001944e-01 2.77555756156289135e-16 9.23324970262667485e-16 8.76815399618694480e-02 2.91683935505524072e-01
0.98999999999999999 50 2.98007779570259534e-01 2.98007779570259812e-01 2.03385284131581606e-01 2.77555756156289135e-16 9.31370840575158321e-16 9.46224954386779282e-02 3.17516863402451333e-01

